time,x,y,z,vx,vy,vz
2.496199999999999974e+01,-3.473421657717949529e+01,-3.490861424431771809e+01,1.273230775978704372e+02,-1.354201215211375819e+00,-1.361000549010750849e+00,-4.994794634676832601e+00
2.496300000000000097e+01,-3.473557077839477358e+01,-3.490997524486679282e+01,1.273180828032355407e+02,-1.354201215275124381e+00,-1.361000549074819377e+00,-4.994794634901091435e+00
2.496400000000000219e+01,-3.473692497961010872e+01,-3.491133624541593150e+01,1.273130880086004169e+02,-1.354201215338616926e+00,-1.361000549138630777e+00,-4.994794635124450544e+00
2.496499999999999986e+01,-3.473827918082550781e+01,-3.491269724596513413e+01,1.273080932139650656e+02,-1.354201215401854563e+00,-1.361000549202185939e+00,-4.994794635346913481e+00
2.496600000000000108e+01,-3.473963338204097084e+01,-3.491405824651440071e+01,1.273030984193295012e+02,-1.354201215464838626e+00,-1.361000549265486192e+00,-4.994794635568482910e+00
2.496699999999999875e+01,-3.474098758325649783e+01,-3.491541924706373123e+01,1.272981036246937094e+02,-1.354201215527569779e+00,-1.361000549328532205e+00,-4.994794635789163273e+00
2.496799999999999997e+01,-3.474234178447208876e+01,-3.491678024761312571e+01,1.272931088300577045e+02,-1.354201215590048912e+00,-1.361000549391325087e+00,-4.994794636008957234e+00
2.496900000000000119e+01,-3.474369598568774364e+01,-3.491814124816257703e+01,1.272881140354214722e+02,-1.354201215652277357e+00,-1.361000549453865949e+00,-4.994794636227869233e+00
2.496999999999999886e+01,-3.474505018690345537e+01,-3.491950224871209230e+01,1.272831192407850267e+02,-1.354201215714256001e+00,-1.361000549516155678e+00,-4.994794636445902825e+00
2.497100000000000009e+01,-3.474640438811923104e+01,-3.492086324926167151e+01,1.272781244461483681e+02,-1.354201215775985956e+00,-1.361000549578195606e+00,-4.994794636663060672e+00
2.497200000000000131e+01,-3.474775858933507067e+01,-3.492222424981131468e+01,1.272731296515114821e+02,-1.354201215837467887e+00,-1.361000549639986401e+00,-4.994794636879347216e+00
2.497299999999999898e+01,-3.474911279055096713e+01,-3.492358525036101469e+01,1.272681348568743829e+02,-1.354201215898703126e+00,-1.361000549701529172e+00,-4.994794637094765122e+00
2.497400000000000020e+01,-3.475046699176692755e+01,-3.492494625091077864e+01,1.272631400622370705e+02,-1.354201215959692561e+00,-1.361000549762824807e+00,-4.994794637309318830e+00
2.497500000000000142e+01,-3.475182119298294481e+01,-3.492630725146059945e+01,1.272581452675995450e+02,-1.354201216020437082e+00,-1.361000549823874417e+00,-4.994794637523011005e+00
2.497599999999999909e+01,-3.475317539419902602e+01,-3.492766825201048420e+01,1.272531504729618064e+02,-1.354201216080938019e+00,-1.361000549884679112e+00,-4.994794637735845200e+00
2.497700000000000031e+01,-3.475452959541516407e+01,-3.492902925256043289e+01,1.272481556783238545e+02,-1.354201216141196040e+00,-1.361000549945239557e+00,-4.994794637947825855e+00
2.497800000000000153e+01,-3.475588379663136607e+01,-3.493039025311043844e+01,1.272431608836856896e+02,-1.354201216201212032e+00,-1.361000550005556864e+00,-4.994794638158955635e+00
2.497899999999999920e+01,-3.475723799784762491e+01,-3.493175125366050082e+01,1.272381660890473256e+02,-1.354201216260987328e+00,-1.361000550065632364e+00,-4.994794638369237205e+00
2.498000000000000043e+01,-3.475859219906394770e+01,-3.493311225421062716e+01,1.272331712944087485e+02,-1.354201216320522594e+00,-1.361000550125466502e+00,-4.994794638578675006e+00
2.498100000000000165e+01,-3.475994640028032734e+01,-3.493447325476081033e+01,1.272281764997699582e+02,-1.354201216379818939e+00,-1.361000550185060609e+00,-4.994794638787272589e+00
2.498199999999999932e+01,-3.476130060149676382e+01,-3.493583425531105746e+01,1.272231817051309690e+02,-1.354201216438877031e+00,-1.361000550244415352e+00,-4.994794638995032621e+00
2.498300000000000054e+01,-3.476265480271326425e+01,-3.493719525586136143e+01,1.272181869104917666e+02,-1.354201216497698201e+00,-1.361000550303531842e+00,-4.994794639201958653e+00
2.498400000000000176e+01,-3.476400900392982152e+01,-3.493855625641172225e+01,1.272131921158523653e+02,-1.354201216556283338e+00,-1.361000550362411188e+00,-4.994794639408054238e+00
2.498499999999999943e+01,-3.476536320514643563e+01,-3.493991725696213990e+01,1.272081973212127508e+02,-1.354201216614633330e+00,-1.361000550421054056e+00,-4.994794639613322040e+00
2.498600000000000065e+01,-3.476671740636310659e+01,-3.494127825751262151e+01,1.272032025265729374e+02,-1.354201216672749064e+00,-1.361000550479461557e+00,-4.994794639817766502e+00
2.498700000000000188e+01,-3.476807160757983439e+01,-3.494263925806315996e+01,1.271982077319329107e+02,-1.354201216730631652e+00,-1.361000550537634801e+00,-4.994794640021390286e+00
2.498799999999999955e+01,-3.476942580879662614e+01,-3.494400025861375525e+01,1.271932129372926852e+02,-1.354201216788281759e+00,-1.361000550595574232e+00,-4.994794640224196058e+00
2.498900000000000077e+01,-3.477078001001347474e+01,-3.494536125916440739e+01,1.271882181426522607e+02,-1.354201216845700495e+00,-1.361000550653281183e+00,-4.994794640426188259e+00
2.499000000000000199e+01,-3.477213421123038017e+01,-3.494672225971511637e+01,1.271832233480116372e+02,-1.354201216902888749e+00,-1.361000550710756540e+00,-4.994794640627369553e+00
2.499099999999999966e+01,-3.477348841244734245e+01,-3.494808326026588219e+01,1.271782285533708148e+02,-1.354201216959847409e+00,-1.361000550768001194e+00,-4.994794640827743493e+00
2.499200000000000088e+01,-3.477484261366436158e+01,-3.494944426081670485e+01,1.271732337587297934e+02,-1.354201217016577585e+00,-1.361000550825016031e+00,-4.994794641027312743e+00
2.499300000000000210e+01,-3.477619681488143755e+01,-3.495080526136758436e+01,1.271682389640885731e+02,-1.354201217073079944e+00,-1.361000550881801940e+00,-4.994794641226080856e+00
2.499399999999999977e+01,-3.477755101609857036e+01,-3.495216626191852072e+01,1.271632441694471538e+02,-1.354201217129355594e+00,-1.361000550938360032e+00,-4.994794641424051385e+00
2.499500000000000099e+01,-3.477890521731575291e+01,-3.495352726246951391e+01,1.271582493748055356e+02,-1.354201217185405204e+00,-1.361000550994690972e+00,-4.994794641621226994e+00
2.499600000000000222e+01,-3.478025941853299230e+01,-3.495488826302056395e+01,1.271532545801637184e+02,-1.354201217241229882e+00,-1.361000551050795870e+00,-4.994794641817611236e+00
2.499699999999999989e+01,-3.478161361975028854e+01,-3.495624926357167084e+01,1.271482597855217023e+02,-1.354201217296830517e+00,-1.361000551106675616e+00,-4.994794642013207664e+00
2.499800000000000111e+01,-3.478296782096764161e+01,-3.495761026412283456e+01,1.271432649908794872e+02,-1.354201217352207998e+00,-1.361000551162331096e+00,-4.994794642208018942e+00
2.499899999999999878e+01,-3.478432202218505154e+01,-3.495897126467405513e+01,1.271382701962370874e+02,-1.354201217407363211e+00,-1.361000551217763199e+00,-4.994794642402047735e+00
2.500000000000000000e+01,-3.478567622340251120e+01,-3.496033226522532544e+01,1.271332754015944886e+02,-1.354201217462296825e+00,-1.361000551272972592e+00,-4.994794642595297596e+00
2.500100000000000122e+01,-3.478703042462002770e+01,-3.496169326577665259e+01,1.271282806069517051e+02,-1.354201217517009947e+00,-1.361000551327960606e+00,-4.994794642787772077e+00
2.500199999999999889e+01,-3.478838462583760105e+01,-3.496305426632803659e+01,1.271232858123087226e+02,-1.354201217571503690e+00,-1.361000551382727908e+00,-4.994794642979473842e+00
2.500300000000000011e+01,-3.478973882705522414e+01,-3.496441526687947032e+01,1.271182910176655554e+02,-1.354201217625778497e+00,-1.361000551437275163e+00,-4.994794643170406445e+00
2.500400000000000134e+01,-3.479109302827290406e+01,-3.496577626743096090e+01,1.271132962230221892e+02,-1.354201217679835478e+00,-1.361000551491603483e+00,-4.994794643360572550e+00
2.500499999999999901e+01,-3.479244722949064084e+01,-3.496713726798250832e+01,1.271083014283786383e+02,-1.354201217733675522e+00,-1.361000551545713977e+00,-4.994794643549974822e+00
2.500600000000000023e+01,-3.479380143070842735e+01,-3.496849826853410548e+01,1.271033066337349027e+02,-1.354201217787299516e+00,-1.361000551599607089e+00,-4.994794643738616813e+00
2.500700000000000145e+01,-3.479515563192627070e+01,-3.496985926908575948e+01,1.270983118390909823e+02,-1.354201217840708127e+00,-1.361000551653283708e+00,-4.994794643926502076e+00
2.500799999999999912e+01,-3.479650983314416379e+01,-3.497122026963746322e+01,1.270933170444468630e+02,-1.354201217893902465e+00,-1.361000551706744943e+00,-4.994794644113633275e+00
2.500900000000000034e+01,-3.479786403436211373e+01,-3.497258127018922380e+01,1.270883222498025589e+02,-1.354201217946883418e+00,-1.361000551759991906e+00,-4.994794644300013076e+00
2.501000000000000156e+01,-3.479921823558011340e+01,-3.497394227074103412e+01,1.270833274551580701e+02,-1.354201217999651430e+00,-1.361000551813025039e+00,-4.994794644485645030e+00
2.501099999999999923e+01,-3.480057243679816281e+01,-3.497530327129290129e+01,1.270783326605133965e+02,-1.354201218052207611e+00,-1.361000551865845232e+00,-4.994794644670531802e+00
2.501200000000000045e+01,-3.480192663801626907e+01,-3.497666427184481819e+01,1.270733378658685382e+02,-1.354201218104553073e+00,-1.361000551918453372e+00,-4.994794644854676058e+00
2.501300000000000168e+01,-3.480328083923442506e+01,-3.497802527239679193e+01,1.270683430712234951e+02,-1.354201218156688258e+00,-1.361000551970850125e+00,-4.994794645038081349e+00
2.501399999999999935e+01,-3.480463504045263079e+01,-3.497938627294881542e+01,1.270633482765782674e+02,-1.354201218208614055e+00,-1.361000552023036603e+00,-4.994794645220750340e+00
2.501500000000000057e+01,-3.480598924167089336e+01,-3.498074727350088864e+01,1.270583534819328690e+02,-1.354201218260331574e+00,-1.361000552075013914e+00,-4.994794645402685696e+00
2.501600000000000179e+01,-3.480734344288920568e+01,-3.498210827405301870e+01,1.270533586872872860e+02,-1.354201218311841481e+00,-1.361000552126782281e+00,-4.994794645583890969e+00
2.501699999999999946e+01,-3.480869764410756773e+01,-3.498346927460519851e+01,1.270483638926415182e+02,-1.354201218363144443e+00,-1.361000552178342815e+00,-4.994794645764368823e+00
2.501800000000000068e+01,-3.481005184532597951e+01,-3.498483027515742805e+01,1.270433690979955799e+02,-1.354201218414241570e+00,-1.361000552229696625e+00,-4.994794645944122813e+00
2.501900000000000190e+01,-3.481140604654444815e+01,-3.498619127570970733e+01,1.270383743033494568e+02,-1.354201218465133749e+00,-1.361000552280844156e+00,-4.994794646123154713e+00
2.501999999999999957e+01,-3.481276024776296651e+01,-3.498755227626203634e+01,1.270333795087031490e+02,-1.354201218515821648e+00,-1.361000552331786517e+00,-4.994794646301468077e+00
2.502100000000000080e+01,-3.481411444898153462e+01,-3.498891327681442220e+01,1.270283847140566706e+02,-1.354201218566305931e+00,-1.361000552382524376e+00,-4.994794646479065570e+00
2.502200000000000202e+01,-3.481546865020015247e+01,-3.499027427736685780e+01,1.270233899194100218e+02,-1.354201218616587710e+00,-1.361000552433058619e+00,-4.994794646655950743e+00
2.502299999999999969e+01,-3.481682285141882005e+01,-3.499163527791934314e+01,1.270183951247631882e+02,-1.354201218666667650e+00,-1.361000552483389914e+00,-4.994794646832125373e+00
2.502400000000000091e+01,-3.481817705263753737e+01,-3.499299627847187821e+01,1.270134003301161840e+02,-1.354201218716546418e+00,-1.361000552533519148e+00,-4.994794647007593014e+00
2.502500000000000213e+01,-3.481953125385630443e+01,-3.499435727902446303e+01,1.270084055354689951e+02,-1.354201218766224901e+00,-1.361000552583447210e+00,-4.994794647182356329e+00
2.502599999999999980e+01,-3.482088545507512123e+01,-3.499571827957709758e+01,1.270034107408216357e+02,-1.354201218815704211e+00,-1.361000552633174765e+00,-4.994794647356417983e+00
2.502700000000000102e+01,-3.482223965629398776e+01,-3.499707928012978186e+01,1.269984159461741058e+02,-1.354201218864984790e+00,-1.361000552682702702e+00,-4.994794647529780640e+00
2.502800000000000225e+01,-3.482359385751290404e+01,-3.499844028068251589e+01,1.269934211515264053e+02,-1.354201218914067528e+00,-1.361000552732031910e+00,-4.994794647702447854e+00
2.502899999999999991e+01,-3.482494805873187005e+01,-3.499980128123529965e+01,1.269884263568785343e+02,-1.354201218962953313e+00,-1.361000552781163053e+00,-4.994794647874422289e+00
2.503000000000000114e+01,-3.482630225995087869e+01,-3.500116228178813316e+01,1.269834315622304928e+02,-1.354201219011642809e+00,-1.361000552830097021e+00,-4.994794648045705721e+00
2.503099999999999881e+01,-3.482765646116993707e+01,-3.500252328234100929e+01,1.269784367675822807e+02,-1.354201219060136685e+00,-1.361000552878834480e+00,-4.994794648216301702e+00
2.503200000000000003e+01,-3.482901066238904519e+01,-3.500388428289393516e+01,1.269734419729338981e+02,-1.354201219108436050e+00,-1.361000552927376539e+00,-4.994794648386212899e+00
2.503300000000000125e+01,-3.483036486360820305e+01,-3.500524528344691078e+01,1.269684471782853450e+02,-1.354201219156541791e+00,-1.361000552975723643e+00,-4.994794648555441974e+00
2.503399999999999892e+01,-3.483171906482741065e+01,-3.500660628399993612e+01,1.269634523836366213e+02,-1.354201219204454354e+00,-1.361000553023876680e+00,-4.994794648723992481e+00
2.503500000000000014e+01,-3.483307326604666088e+01,-3.500796728455301121e+01,1.269584575889877271e+02,-1.354201219252174404e+00,-1.361000553071836316e+00,-4.994794648891866196e+00
2.503600000000000136e+01,-3.483442746726596084e+01,-3.500932828510612893e+01,1.269534627943386624e+02,-1.354201219299703052e+00,-1.361000553119603440e+00,-4.994794649059065783e+00
2.503699999999999903e+01,-3.483578166848531055e+01,-3.501068928565929639e+01,1.269484679996894414e+02,-1.354201219347040741e+00,-1.361000553167178717e+00,-4.994794649225594796e+00
2.503800000000000026e+01,-3.483713586970470288e+01,-3.501205028621251358e+01,1.269434732050400498e+02,-1.354201219394188360e+00,-1.361000553214563036e+00,-4.994794649391455010e+00
2.503900000000000148e+01,-3.483849007092414496e+01,-3.501341128676577341e+01,1.269384784103904877e+02,-1.354201219441147019e+00,-1.361000553261757506e+00,-4.994794649556649091e+00
2.503999999999999915e+01,-3.483984427214362967e+01,-3.501477228731908298e+01,1.269334836157407693e+02,-1.354201219487917163e+00,-1.361000553308762351e+00,-4.994794649721180591e+00
2.504100000000000037e+01,-3.484119847336316411e+01,-3.501613328787243518e+01,1.269284888210908804e+02,-1.354201219534499456e+00,-1.361000553355578457e+00,-4.994794649885051285e+00
2.504200000000000159e+01,-3.484255267458274830e+01,-3.501749428842583711e+01,1.269234940264408351e+02,-1.354201219580894788e+00,-1.361000553402206714e+00,-4.994794650048264728e+00
2.504299999999999926e+01,-3.484390687580237511e+01,-3.501885528897928879e+01,1.269184992317906193e+02,-1.354201219627103825e+00,-1.361000553448647787e+00,-4.994794650210822695e+00
2.504400000000000048e+01,-3.484526107702205167e+01,-3.502021628953278309e+01,1.269135044371402472e+02,-1.354201219673127454e+00,-1.361000553494902565e+00,-4.994794650372727851e+00
2.504500000000000171e+01,-3.484661527824177085e+01,-3.502157729008632714e+01,1.269085096424897188e+02,-1.354201219718966342e+00,-1.361000553540971492e+00,-4.994794650533983749e+00
2.504599999999999937e+01,-3.484796947946153267e+01,-3.502293829063991382e+01,1.269035148478390198e+02,-1.354201219764621378e+00,-1.361000553586855677e+00,-4.994794650694592164e+00
2.504700000000000060e+01,-3.484932368068134423e+01,-3.502429929119354313e+01,1.268985200531881645e+02,-1.354201219810093004e+00,-1.361000553632555565e+00,-4.994794650854555762e+00
2.504800000000000182e+01,-3.485067788190119842e+01,-3.502566029174722217e+01,1.268935252585371529e+02,-1.354201219855382110e+00,-1.361000553678072045e+00,-4.994794651013877207e+00
2.504899999999999949e+01,-3.485203208312110235e+01,-3.502702129230094386e+01,1.268885304638859850e+02,-1.354201219900489583e+00,-1.361000553723406004e+00,-4.994794651172559163e+00
2.505000000000000071e+01,-3.485338628434104891e+01,-3.502838229285471527e+01,1.268835356692346608e+02,-1.354201219945415868e+00,-1.361000553768557886e+00,-4.994794651330604296e+00
2.505100000000000193e+01,-3.485474048556103810e+01,-3.502974329340852933e+01,1.268785408745831660e+02,-1.354201219990161853e+00,-1.361000553813528580e+00,-4.994794651488015269e+00
2.505199999999999960e+01,-3.485609468678106992e+01,-3.503110429396238601e+01,1.268735460799315149e+02,-1.354201220034727982e+00,-1.361000553858318529e+00,-4.994794651644793859e+00
2.505300000000000082e+01,-3.485744888800115149e+01,-3.503246529451629243e+01,1.268685512852797075e+02,-1.354201220079115364e+00,-1.361000553902928623e+00,-4.994794651800943619e+00
2.505400000000000205e+01,-3.485880308922127568e+01,-3.503382629507024149e+01,1.268635564906277580e+02,-1.354201220123324667e+00,-1.361000553947359748e+00,-4.994794651956466325e+00
