time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,q_x,q_y,q_z,q_w
21.590000,0.032541,0.044416,9.858291,0.011058,0.024373,-0.012068,-0.000001780,0.000022145,-0.000044254,-0.003001,0.000266,-0.001602,0.999994
21.600000,0.044322,0.030982,9.878655,0.011606,0.025098,-0.012100,-0.000002112,0.000022195,-0.000044489,-0.002946,0.000391,-0.001662,0.999994
21.610000,0.085472,0.011338,9.900438,0.010501,0.024731,-0.011495,-0.000001961,0.000022531,-0.000044076,-0.002890,0.000517,-0.001722,0.999994
21.620000,0.059512,0.055020,9.886500,0.011656,0.025512,-0.011900,-0.000001878,0.000022084,-0.000043889,-0.002833,0.000641,-0.001783,0.999994
21.630000,0.029953,0.021585,9.871503,0.011330,0.025298,-0.012530,-0.000002067,0.000022365,-0.000043856,-0.002777,0.000766,-0.001843,0.999994
21.640000,0.054169,0.015239,9.863862,0.010790,0.026086,-0.012075,-0.000002141,0.000022198,-0.000044472,-0.002721,0.000893,-0.001903,0.999994
21.650000,0.121090,0.075587,9.879740,0.010873,0.024962,-0.012291,-0.000002096,0.000022235,-0.000043948,-0.002664,0.001018,-0.001964,0.999994
21.660000,0.115742,0.079804,9.893768,0.011605,0.024730,-0.011932,-0.000001835,0.000022425,-0.000044098,-0.002604,0.001141,-0.002026,0.999994
21.670000,0.008490,0.009549,9.864801,0.012302,0.024939,-0.011336,-0.000002040,0.000021972,-0.000044430,-0.002546,0.001265,-0.002087,0.999994
21.680000,0.000796,-0.013935,9.862332,0.011912,0.024630,-0.011395,-0.000001877,0.000022105,-0.000044291,-0.002488,0.001391,-0.002148,0.999994
21.690000,0.032272,0.019462,9.840225,0.011331,0.026870,-0.012058,-0.000001919,0.000022249,-0.000044291,-0.002430,0.001519,-0.002210,0.999993
21.700000,0.040249,0.018562,9.868362,0.011792,0.025143,-0.012166,-0.000002090,0.000022174,-0.000044232,-0.002373,0.001647,-0.002272,0.999993
21.710000,0.098491,0.068113,9.892220,0.011651,0.025318,-0.012116,-0.000002234,0.000022262,-0.000044392,-0.002313,0.001774,-0.002334,0.999993
21.720000,0.096831,0.066710,9.905130,0.013012,0.024852,-0.013526,-0.000001709,0.000022185,-0.000044188,-0.002252,0.001898,-0.002397,0.999993
21.730000,0.131978,0.065518,9.905805,0.012950,0.024177,-0.013181,-0.000001964,0.000022104,-0.000044147,-0.002190,0.002020,-0.002460,0.999993
21.740000,0.096828,0.066187,9.910082,0.012311,0.024223,-0.012724,-0.000001612,0.000022233,-0.000044314,-0.002125,0.002140,-0.002523,0.999992
21.750000,0.115913,0.043827,9.875033,0.013818,0.022860,-0.012688,-0.000001859,0.000022205,-0.000044163,-0.002058,0.002258,-0.002587,0.999992
21.760000,0.123268,0.065765,9.909316,0.014470,0.023619,-0.012793,-0.000001946,0.000022412,-0.000044278,-0.001989,0.002372,-0.002651,0.999992
21.770000,0.265038,0.149628,9.977847,0.014407,0.022390,-0.012841,-0.000001859,0.000021998,-0.000044100,-0.001915,0.002479,-0.002715,0.999991
21.780000,0.259136,0.144087,9.951906,0.016086,0.020656,-0.011902,-0.000001938,0.000021859,-0.000044016,-0.001835,0.002577,-0.002781,0.999991
21.790000,0.297089,0.161501,9.983115,0.017395,0.017637,-0.012688,-0.000001864,0.000022117,-0.000044207,-0.001748,0.002664,-0.002847,0.999991
21.800000,0.304847,0.182207,10.009218,0.019275,0.015759,-0.014249,-0.000001907,0.000022085,-0.000044444,-0.001655,0.002742,-0.002914,0.999991
21.810000,0.314584,0.167767,9.992818,0.019448,0.013814,-0.013336,-0.000001874,0.000022274,-0.000044222,-0.001554,0.002808,-0.002982,0.999990
21.820000,0.303413,0.189959,9.990700,0.021056,0.011354,-0.012697,-0.000002024,0.000022425,-0.000044352,-0.001447,0.002864,-0.003051,0.999990
21.830000,0.274468,0.199845,9.994924,0.022538,0.009085,-0.013444,-0.000001790,0.000022054,-0.000044081,-0.001332,0.002909,-0.003121,0.999990
21.840000,0.286459,0.184201,9.966304,0.024340,0.007214,-0.013549,-0.000001881,0.000022044,-0.000044298,-0.001209,0.002943,-0.003192,0.999990
21.850000,0.257234,0.152493,9.966061,0.026767,0.004766,-0.014231,-0.000002037,0.000022028,-0.000044211,-0.001080,0.002967,-0.003264,0.999990
21.860000,0.257146,0.162970,10.010698,0.027543,0.002389,-0.014640,-0.000001952,0.000022003,-0.000044444,-0.000945,0.002982,-0.003336,0.999990
21.870000,0.231358,0.148444,10.016162,0.028415,0.000655,-0.014271,-0.000001906,0.000022155,-0.000044438,-0.000804,0.002987,-0.003409,0.999989
21.880000,0.256629,0.162332,9.985320,0.030383,-0.000425,-0.015033,-0.000001902,0.000022063,-0.000044329,-0.000657,0.002982,-0.003482,0.999989
21.890000,0.270121,0.190475,10.013580,0.029693,-0.002737,-0.015116,-0.000001796,0.000021951,-0.000044221,-0.000503,0.002968,-0.003557,0.999989
21.900000,0.258475,0.199204,10.012089,0.032021,-0.004184,-0.014813,-0.000001838,0.000021952,-0.000044350,-0.000343,0.002944,-0.003632,0.999989
21.910000,0.247890,0.154992,9.954779,0.033448,-0.007091,-0.015542,-0.000001851,0.000021628,-0.000044314,-0.000177,0.002911,-0.003708,0.999989
21.920000,0.244030,0.155135,9.957569,0.034706,-0.007460,-0.015402,-0.000001762,0.000022134,-0.000044509,-0.000005,0.002869,-0.003785,0.999989
21.930000,0.291264,0.157736,9.961943,0.035854,-0.010098,-0.016376,-0.000001928,0.000021791,-0.000044146,0.000172,0.002818,-0.003862,0.999989
21.940000,0.275503,0.130028,9.954392,0.037740,-0.011079,-0.015166,-0.000001791,0.000022144,-0.000044319,0.000356,0.002757,-0.003940,0.999988
21.950000,0.259018,0.160921,9.976159,0.038169,-0.012506,-0.014360,-0.000002028,0.000021852,-0.000044678,0.000544,0.002687,-0.004018,0.999988
21.960000,0.253185,0.141640,9.957261,0.039393,-0.015233,-0.015275,-0.000001926,0.000021845,-0.000044293,0.000739,0.002607,-0.004096,0.999988
21.970000,0.229885,0.126103,9.951819,0.039648,-0.016523,-0.015713,-0.000001872,0.000021871,-0.000044284,0.000938,0.002519,-0.004175,0.999988
21.980000,0.253749,0.115923,9.963273,0.041192,-0.018663,-0.015879,-0.000001915,0.000022124,-0.000044240,0.001142,0.002422,-0.004254,0.999987
21.990000,0.269725,0.146503,9.973366,0.041835,-0.021141,-0.016520,-0.000001979,0.000021810,-0.000044243,0.001351,0.002316,-0.004333,0.999987
22.000000,0.262604,0.145273,9.977687,0.043132,-0.021020,-0.014301,-0.000002014,0.000021771,-0.000044410,0.001565,0.002201,-0.004413,0.999987
22.010000,0.244728,0.137865,9.974428,0.044119,-0.024722,-0.015801,-0.000001949,0.000021747,-0.000044229,0.001784,0.002077,-0.004493,0.999986
22.020000,0.234742,0.139551,9.984584,0.045355,-0.026610,-0.014984,-0.000002114,0.000021674,-0.000044306,0.002008,0.001944,-0.004573,0.999986
22.030000,0.252711,0.152692,9.981775,0.045617,-0.027725,-0.016184,-0.000002100,0.000021653,-0.000044497,0.002238,0.001803,-0.004654,0.999985
22.040000,0.231664,0.154690,9.979235,0.047393,-0.028037,-0.016881,-0.000002145,0.000021852,-0.000044336,0.002471,0.001654,-0.004735,0.999984
22.050000,0.219227,0.097258,9.960461,0.047423,-0.031163,-0.015279,-0.000002203,0.000021788,-0.000044446,0.002709,0.001497,-0.004816,0.999984
22.060000,0.211943,0.120709,9.991147,0.048668,-0.032683,-0.015811,-0.000001940,0.000021745,-0.000044593,0.002952,0.001332,-0.004898,0.999983
22.070000,0.230817,0.110601,9.955400,0.050554,-0.033519,-0.015322,-0.000001868,0.000021949,-0.000044391,0.003199,0.001161,-0.004980,0.999982
22.080000,0.219657,0.140743,9.976709,0.051324,-0.034098,-0.016357,-0.000002195,0.000021826,-0.000044341,0.003450,0.000981,-0.005062,0.999981
22.090000,0.196529,0.124536,9.987342,0.051903,-0.036803,-0.017066,-0.000002102,0.000021802,-0.000044425,0.003705,0.000795,-0.005144,0.999980
22.100000,0.238091,0.127801,9.972915,0.052169,-0.038381,-0.014875,-0.000002207,0.000021433,-0.000044513,0.003965,0.000602,-0.005227,0.999978
22.110000,0.207006,0.139926,9.995381,0.053317,-0.038339,-0.015641,-0.000002175,0.000021703,-0.000044337,0.004228,0.000401,-0.005310,0.999977
22.120000,0.209817,0.126594,9.980161,0.054158,-0.040522,-0.015763,-0.000002001,0.000021520,-0.000044385,0.004496,0.000194,-0.005394,0.999975
22.130000,0.227653,0.130342,9.991218,0.054805,-0.042061,-0.016232,-0.000002224,0.000021254,-0.000044403,0.004768,-0.000021,-0.005478,0.999974
22.140000,0.190046,0.127635,9.969739,0.055325,-0.042528,-0.016105,-0.000002112,0.000021370,-0.000044561,0.005045,-0.000243,-0.005562,0.999972
22.150000,0.232004,0.120348,10.007626,0.057240,-0.044883,-0.016363,-0.000002054,0.000021410,-0.000044446,0.005327,-0.000472,-0.005647,0.999970
22.160000,0.200481,0.132220,9.993155,0.056892,-0.046743,-0.015471,-0.000002252,0.000021663,-0.000044661,0.005612,-0.000708,-0.005732,0.999968
22.170000,0.204799,0.120293,9.957279,0.058427,-0.048008,-0.016487,-0.000002366,0.000021509,-0.000044379,0.005901,-0.000950,-0.005817,0.999965
22.180000,0.217473,0.134255,9.944340,0.058613,-0.049171,-0.015759,-0.000002429,0.000021695,-0.000044254,0.006193,-0.001200,-0.005902,0.999963
22.190000,0.198617,0.111483,9.976807,0.059752,-0.051484,-0.017901,-0.000002319,0.000021344,-0.000044729,0.006489,-0.001456,-0.005988,0.999960
22.200000,0.205336,0.137053,9.949824,0.061008,-0.051926,-0.015955,-0.000002287,0.000021279,-0.000044528,0.006789,-0.001719,-0.006074,0.999957
22.210000,0.221159,0.075070,9.935052,0.060645,-0.054772,-0.016803,-0.000002475,0.000021375,-0.000044584,0.007092,-0.001987,-0.006159,0.999954
22.220000,0.212197,0.100513,9.958066,0.062042,-0.053554,-0.017302,-0.000002263,0.000021240,-0.000044403,0.007398,-0.002262,-0.006245,0.999951
22.230000,0.172265,0.112940,9.960072,0.063536,-0.054959,-0.016357,-0.000002451,0.000021456,-0.000044767,0.007706,-0.002542,-0.006330,0.999947
22.240000,0.204123,0.112403,9.980952,0.063289,-0.055430,-0.015674,-0.000002524,0.000021092,-0.000044663,0.008017,-0.002828,-0.006416,0.999943
22.250000,0.079361,0.080436,9.915471,0.063201,-0.056989,-0.016339,-0.000002727,0.000021011,-0.000044625,0.008329,-0.003116,-0.006501,0.999939
22.260000,0.103780,0.044964,9.930435,0.063751,-0.057522,-0.017269,-0.000002405,0.000021170,-0.000044468,0.008641,-0.003405,-0.006586,0.999935
22.270000,0.158630,0.082990,9.930753,0.062302,-0.058105,-0.017294,-0.000002768,0.000021119,-0.000044885,0.008954,-0.003697,-0.006671,0.999931
22.280000,0.123666,0.087642,9.918849,0.064248,-0.057206,-0.015717,-0.000002827,0.000021180,-0.000044479,0.009269,-0.003993,-0.006756,0.999926
22.290000,0.009383,-0.019386,9.846662,0.063706,-0.057364,-0.015972,-0.000002516,0.000021066,-0.000044620,0.009582,-0.004286,-0.006840,0.999922
22.300000,-0.007366,-0.053221,9.878728,0.063043,-0.056229,-0.014905,-0.000002619,0.000021009,-0.000044790,0.009892,-0.004575,-0.006924,0.999917
22.310000,0.125631,0.057387,9.888939,0.064117,-0.057629,-0.016900,-0.000002678,0.000021019,-0.000044698,0.010202,-0.004867,-0.007008,0.999912
22.320000,0.103106,0.059692,9.862562,0.062320,-0.057737,-0.015927,-0.000002775,0.000020867,-0.000044636,0.010512,-0.005160,-0.007091,0.999906
22.330000,0.009740,-0.026103,9.871806,0.061737,-0.056492,-0.015456,-0.000002962,0.000020910,-0.000044786,0.010819,-0.005451,-0.007173,0.999901
22.340000,0.021450,-0.033479,9.857067,0.062213,-0.056654,-0.014259,-0.000002673,0.000021090,-0.000044633,0.011123,-0.005740,-0.007254,0.999895
22.350000,0.067139,-0.011963,9.840901,0.062329,-0.057053,-0.015069,-0.000002933,0.000021091,-0.000044723,0.011426,-0.006027,-0.007335,0.999890
22.360000,0.028154,0.021285,9.822140,0.061235,-0.055204,-0.015963,-0.000002945,0.000020963,-0.000044757,0.011727,-0.006314,-0.007415,0.999884
22.370000,0.003762,-0.014257,9.825874,0.060654,-0.056145,-0.014500,-0.000002841,0.000020814,-0.000044763,0.012025,-0.006597,-0.007494,0.999878
22.380000,0.013102,-0.005701,9.812369,0.060267,-0.055171,-0.014588,-0.000002827,0.000020886,-0.000045172,0.012321,-0.006877,-0.007573,0.999872
22.390000,0.052874,-0.003135,9.810382,0.059363,-0.055171,-0.014064,-0.000002965,0.000020705,-0.000044889,0.012614,-0.007155,-0.007652,0.999866
22.400000,0.039678,-0.001771,9.822553,0.059191,-0.054559,-0.015320,-0.000002971,0.000020879,-0.000044846,0.012906,-0.007431,-0.007729,0.999859
22.410000,-0.053850,-0.047145,9.791644,0.058360,-0.053037,-0.014368,-0.000002942,0.000020872,-0.000044865,0.013193,-0.007701,-0.007806,0.999853
22.420000,-0.058305,-0.013347,9.794281,0.057939,-0.052721,-0.014889,-0.000003023,0.000020804,-0.000044871,0.013476,-0.007966,-0.007883,0.999846
22.430000,-0.095408,-0.061211,9.792739,0.056525,-0.050812,-0.013841,-0.000002973,0.000020800,-0.000044893,0.013754,-0.008223,-0.007959,0.999840
22.440000,-0.106250,-0.083668,9.791606,0.055155,-0.048546,-0.014968,-0.000003032,0.000020938,-0.000044791,0.014027,-0.008472,-0.008034,0.999833
22.450000,-0.092839,-0.059703,9.731439,0.054472,-0.047903,-0.015732,-0.000003144,0.000020795,-0.000044957,0.014294,-0.008713,-0.008108,0.999827
22.460000,-0.099376,-0.051477,9.741471,0.055577,-0.045803,-0.013340,-0.000003318,0.000020576,-0.000044725,0.014557,-0.008946,-0.008182,0.999821
22.470000,0.003600,-0.028626,9.785405,0.053030,-0.045414,-0.014086,-0.000003377,0.000020568,-0.000045055,0.014816,-0.009174,-0.008255,0.999814
22.480000,-0.002314,-0.007915,9.803615,0.052672,-0.044467,-0.014897,-0.000003252,0.000020410,-0.000044951,0.015073,-0.009399,-0.008328,0.999808
22.490000,0.011671,-0.000756,9.787838,0.052134,-0.043734,-0.013547,-0.000003411,0.000020712,-0.000044808,0.015327,-0.009621,-0.008400,0.999801
22.500000,0.043742,0.012314,9.812769,0.051225,-0.043555,-0.013727,-0.000003163,0.000020591,-0.000044820,0.015578,-0.009840,-0.008472,0.999794
22.510000,0.008616,0.044153,9.780296,0.050363,-0.043006,-0.013997,-0.000003154,0.000020338,-0.000045022,0.015827,-0.010056,-0.008543,0.999788
22.520000,0.006455,0.021683,9.808376,0.049515,-0.042151,-0.013271,-0.000003472,0.000020682,-0.000044962,0.016074,-0.010269,-0.008614,0.999781
22.530000,0.049519,0.031790,9.836064,0.049497,-0.039880,-0.014788,-0.000003135,0.000020398,-0.000044890,0.016319,-0.010479,-0.008685,0.999774
22.540000,0.040452,0.023020,9.815274,0.050310,-0.040981,-0.014270,-0.000003345,0.000020677,-0.000044759,0.016563,-0.010687,-0.008755,0.999767
22.550000,0.031463,-0.005898,9.757740,0.049208,-0.040492,-0.014214,-0.000003223,0.000020308,-0.000044809,0.016804,-0.010893,-0.008825,0.999761
22.560000,0.008596,0.039407,9.807174,0.049120,-0.040242,-0.013021,-0.000003408,0.000020544,-0.000044903,0.017044,-0.011096,-0.008894,0.999754
22.570000,0.069164,-0.001492,9.840349,0.048587,-0.039481,-0.013287,-0.000003425,0.000020682,-0.000045312,0.017282,-0.011299,-0.008963,0.999747
22.580000,0.069695,0.019860,9.830440,0.048657,-0.039509,-0.012097,-0.000003366,0.000020223,-0.000044790,0.017519,-0.011501,-0.009031,0.999740
22.590000,-0.000914,-0.034300,9.764101,0.048613,-0.039132,-0.012445,-0.000003563,0.000020626,-0.000045032,0.017752,-0.011700,-0.009099,0.999733
22.600000,0.009837,-0.028478,9.820909,0.045786,-0.038016,-0.012898,-0.000003543,0.000020450,-0.000044887,0.017982,-0.011894,-0.009166,0.999726
22.610000,-0.041052,-0.015575,9.790948,0.045887,-0.037578,-0.012982,-0.000003535,0.000020292,-0.000044899,0.018208,-0.012084,-0.009232,0.999719
22.620000,-0.038878,-0.010760,9.823669,0.044291,-0.035501,-0.012694,-0.000003400,0.000020081,-0.000044867,0.018430,-0.012267,-0.009297,0.999712
22.630000,0.058639,0.015362,9.826900,0.044004,-0.036096,-0.012757,-0.000003490,0.000020247,-0.000045012,0.018650,-0.012449,-0.009362,0.999705
22.640000,0.063242,0.034975,9.820916,0.043742,-0.035968,-0.012838,-0.000003573,0.000020478,-0.000044926,0.018868,-0.012628,-0.009427,0.999698
22.650000,0.008250,-0.005615,9.829072,0.042897,-0.034835,-0.012845,-0.000003338,0.000019972,-0.000045074,0.019084,-0.012805,-0.009491,0.999691
22.660000,0.035492,0.004439,9.827458,0.043078,-0.034081,-0.011714,-0.000003166,0.000020235,-0.000045192,0.019298,-0.012979,-0.009555,0.999684
22.670000,-0.011185,0.008514,9.785582,0.042465,-0.034511,-0.013629,-0.000003522,0.000020299,-0.000044987,0.019509,-0.013150,-0.009618,0.999677
22.680000,-0.021023,0.000193,9.812740,0.042164,-0.033008,-0.012569,-0.000003574,0.000019960,-0.000045039,0.019717,-0.013316,-0.009681,0.999670
22.690000,0.073377,-0.004530,9.807397,0.041138,-0.032198,-0.012135,-0.000003834,0.000020306,-0.000045161,0.019924,-0.013479,-0.009743,0.999663
22.700000,0.046492,0.033425,9.845289,0.040668,-0.032230,-0.011870,-0.000003673,0.000020149,-0.000045221,0.020128,-0.013641,-0.009805,0.999656
22.710000,-0.001735,-0.004859,9.801056,0.041321,-0.031134,-0.011731,-0.000003698,0.000020120,-0.000044924,0.020329,-0.013799,-0.009867,0.999649
22.720000,-0.000837,-0.026840,9.793109,0.039643,-0.029496,-0.013111,-0.000003897,0.000019855,-0.000044916,0.020528,-0.013953,-0.009927,0.999643
22.730000,0.026543,0.010054,9.809171,0.040404,-0.029936,-0.010731,-0.000003710,0.000020159,-0.000045091,0.020724,-0.014104,-0.009988,0.999636
22.740000,0.025152,0.011089,9.825429,0.039947,-0.029985,-0.012047,-0.000003534,0.000019909,-0.000045024,0.020917,-0.014253,-0.010048,0.999629
22.750000,0.068600,-0.004462,9.836802,0.039124,-0.029234,-0.011140,-0.000003397,0.000019966,-0.000045059,0.021109,-0.014400,-0.010107,0.999622
22.760000,0.070628,0.013411,9.837877,0.038631,-0.029264,-0.012307,-0.000003598,0.000019964,-0.000045180,0.021299,-0.014547,-0.010165,0.999616
22.770000,0.014168,-0.010146,9.792621,0.038639,-0.028909,-0.010702,-0.000003599,0.000020107,-0.000044982,0.021486,-0.014690,-0.010223,0.999609
22.780000,0.018469,0.008092,9.809877,0.038090,-0.027296,-0.012016,-0.000003693,0.000020171,-0.000044998,0.021670,-0.014830,-0.010280,0.999602
22.790000,-0.007000,-0.007946,9.794215,0.036540,-0.027587,-0.011201,-0.000003574,0.000020052,-0.000044908,0.021851,-0.014966,-0.010337,0.999596
22.800000,-0.018349,-0.007050,9.808925,0.035729,-0.025777,-0.011601,-0.000003831,0.000019764,-0.000045082,0.022030,-0.015099,-0.010393,0.999589
22.810000,0.068826,0.009165,9.821331,0.035125,-0.025710,-0.012274,-0.000003848,0.000019878,-0.000045057,0.022206,-0.015229,-0.010449,0.999583
22.820000,0.058445,0.027271,9.790563,0.035400,-0.025551,-0.010017,-0.000003746,0.000019797,-0.000045081,0.022380,-0.015358,-0.010504,0.999576
22.830000,-0.028004,-0.027702,9.805942,0.034668,-0.024632,-0.011136,-0.000003700,0.000019766,-0.000044998,0.022551,-0.015482,-0.010558,0.999570
22.840000,-0.003045,-0.036249,9.803222,0.033513,-0.024046,-0.009776,-0.000003886,0.000020011,-0.000045057,0.022719,-0.015603,-0.010611,0.999564
22.850000,-0.016572,-0.033294,9.768864,0.033455,-0.022599,-0.010623,-0.000003892,0.000019888,-0.000045012,0.022883,-0.015720,-0.010665,0.999558
22.860000,-0.011735,0.030422,9.764552,0.032251,-0.022462,-0.010827,-0.000003979,0.000019816,-0.000045349,0.023045,-0.015833,-0.010717,0.999552
22.870000,0.068150,-0.011685,9.825629,0.031599,-0.022408,-0.011431,-0.000003850,0.000020014,-0.000045093,0.023204,-0.015944,-0.010769,0.999546
22.880000,0.047402,0.006890,9.818450,0.032912,-0.020423,-0.010533,-0.000003858,0.000019844,-0.000045192,0.023361,-0.016053,-0.010820,0.999540
22.890000,-0.005834,-0.019929,9.843455,0.030568,-0.019975,-0.009850,-0.000003983,0.000019772,-0.000045007,0.023515,-0.016158,-0.010871,0.999534
22.900000,0.005472,0.008250,9.803885,0.030007,-0.020095,-0.010571,-0.000003793,0.000019770,-0.000045412,0.023666,-0.016260,-0.010921,0.999528
22.910000,0.042371,0.014744,9.811453,0.029979,-0.019584,-0.010876,-0.000003870,0.000019764,-0.000045225,0.023815,-0.016360,-0.010970,0.999522
22.920000,0.034973,-0.001298,9.822883,0.030710,-0.018503,-0.009988,-0.000003946,0.000019830,-0.000045090,0.023962,-0.016458,-0.011019,0.999517
22.930000,0.024750,0.004640,9.804178,0.028901,-0.018865,-0.010649,-0.000004059,0.000019846,-0.000045207,0.024105,-0.016552,-0.011067,0.999511
22.940000,0.025090,-0.020212,9.801415,0.027913,-0.017829,-0.009895,-0.000003648,0.000019700,-0.000045440,0.024246,-0.016643,-0.011115,0.999506
22.950000,0.037487,0.010826,9.839641,0.027934,-0.016592,-0.009192,-0.000004138,0.000019693,-0.000045357,0.024384,-0.016732,-0.011161,0.999500
22.960000,0.067558,-0.005132,9.845131,0.027032,-0.017816,-0.009224,-0.000003754,0.000019688,-0.000045319,0.024520,-0.016819,-0.011208,0.999495
22.970000,0.012418,0.016053,9.823500,0.026710,-0.016893,-0.009675,-0.000003873,0.000019509,-0.000045141,0.024654,-0.016903,-0.011253,0.999490
22.980000,0.013622,0.011036,9.820236,0.026858,-0.014947,-0.009799,-0.000003876,0.000019622,-0.000045221,0.024785,-0.016984,-0.011298,0.999485
22.990000,-0.003431,-0.014824,9.792146,0.025812,-0.015288,-0.008733,-0.000004018,0.000019926,-0.000045124,0.024913,-0.017062,-0.011342,0.999480
23.000000,-0.000956,-0.005086,9.783128,0.025593,-0.013912,-0.007924,-0.000003901,0.000019761,-0.000044995,0.025037,-0.017136,-0.011386,0.999475
